1737,6,NULL,16-03-2016 22:59,0
1738,52,NULL,16-03-2016 23:00,0
1739,11,NULL,16-03-2016 22:59,0
1741,42,NULL,16-03-2016 23:00,0
1742,31,NULL,16-03-2016 22:59,0
1745,53,NULL,16-03-2016 23:00,0
1746,26,NULL,16-03-2016 22:59,0
1747,46,NULL,16-03-2016 23:00,0
1748,35,NULL,16-03-2016 23:00,0
1750,11,NULL,16-03-2016 22:59,0
1752,29,NULL,16-03-2016 22:59,0
1754,45,NULL,16-03-2016 23:00,0
1757,52,NULL,16-03-2016 23:00,0
1758,31,NULL,16-03-2016 22:59,0
1759,11,NULL,16-03-2016 22:59,0
1760,52,NULL,16-03-2016 23:00,0
1761,45,NULL,16-03-2016 23:00,0
1762,31,NULL,16-03-2016 22:59,0
1763,35,NULL,16-03-2016 23:00,0
1764,6,NULL,16-03-2016 22:59,0
1765,49,NULL,16-03-2016 23:00,0
1767,21,NULL,16-03-2016 22:59,0
1770,45,NULL,16-03-2016 23:00,0
1772,2,NULL,16-03-2016 22:59,0
1774,12,NULL,16-03-2016 22:59,0
1775,2,NULL,16-03-2016 22:59,0
1776,31,NULL,16-03-2016 22:59,0
1779,33,NULL,16-03-2016 23:00,0
1784,52,NULL,16-03-2016 23:00,0
1785,36,NULL,16-03-2016 23:00,0
1795,12,NULL,16-03-2016 22:59,0
1800,40,NULL,16-03-2016 23:00,0
1805,12,NULL,16-03-2016 22:59,0
1806,2,NULL,16-03-2016 22:59,0
1808,46,NULL,16-03-2016 23:00,0
1821,36,NULL,16-03-2016 23:00,0
1823,48,NULL,16-03-2016 23:00,0
1824,52,NULL,16-03-2016 23:00,0
1826,12,NULL,16-03-2016 22:59,0
1832,43,NULL,16-03-2016 23:00,0
1833,6,NULL,16-03-2016 22:59,0
1835,45,NULL,16-03-2016 23:00,0
1837,18,NULL,16-03-2016 22:59,0
1838,41,NULL,16-03-2016 23:00,0
1839,2,NULL,16-03-2016 22:59,0
1841,36,NULL,16-03-2016 23:00,0
1843,46,NULL,16-03-2016 23:00,0
1844,18,NULL,16-03-2016 22:59,0
1849,33,NULL,16-03-2016 23:00,0
1851,6,NULL,16-03-2016 22:59,0
1854,46,NULL,16-03-2016 23:00,0
1855,48,NULL,16-03-2016 23:00,0
1858,12,NULL,16-03-2016 22:59,0
1860,12,NULL,16-03-2016 22:59,0
1862,6,NULL,16-03-2016 22:59,0
1863,18,NULL,16-03-2016 22:59,0
1866,28,NULL,16-03-2016 22:59,0
1867,32,NULL,16-03-2016 22:59,0
1868,18,NULL,16-03-2016 22:59,0
1869,18,NULL,16-03-2016 22:59,0
1870,12,NULL,16-03-2016 22:59,0
1871,48,NULL,16-03-2016 23:00,0
1872,22,NULL,16-03-2016 22:59,0
1873,43,NULL,16-03-2016 23:00,0
1876,12,NULL,16-03-2016 22:59,0
1877,3,NULL,16-03-2016 22:59,0
1879,12,NULL,16-03-2016 22:59,0
1881,52,NULL,16-03-2016 23:00,0
1883,3,NULL,16-03-2016 22:59,0
1884,43,NULL,16-03-2016 23:00,0
1886,6,NULL,16-03-2016 22:59,0
1887,50,NULL,16-03-2016 23:00,0
1888,39,NULL,16-03-2016 23:00,0
1889,12,NULL,16-03-2016 22:59,0
1890,26,NULL,16-03-2016 22:59,0
1891,33,NULL,16-03-2016 22:59,0
1892,46,NULL,16-03-2016 23:00,0
1893,39,NULL,16-03-2016 23:00,0
1894,40,NULL,16-03-2016 23:00,0
1895,18,NULL,16-03-2016 22:59,0
1896,33,NULL,16-03-2016 23:00,0
1897,18,NULL,16-03-2016 22:59,0
1898,18,NULL,16-03-2016 22:59,0
1899,16,NULL,16-03-2016 22:59,0
1901,51,NULL,16-03-2016 23:00,0
1902,24,NULL,16-03-2016 22:59,0
1904,6,NULL,16-03-2016 22:59,0
1906,51,NULL,16-03-2016 23:00,0
1907,20,NULL,16-03-2016 22:59,0
1908,51,NULL,16-03-2016 23:00,0
1909,48,NULL,16-03-2016 23:00,0
1910,41,NULL,16-03-2016 23:00,0
1911,3,NULL,16-03-2016 22:59,0
1912,40,NULL,16-03-2016 23:00,0
1918,3,NULL,16-03-2016 22:59,0
1921,45,NULL,16-03-2016 23:00,0
1922,26,NULL,16-03-2016 22:59,0
1923,29,NULL,16-03-2016 22:59,0
1932,24,NULL,16-03-2016 22:59,0
1935,26,NULL,16-03-2016 22:59,0
1936,29,NULL,16-03-2016 22:59,0
1937,6,NULL,16-03-2016 22:59,0
